index,iter,time,objective
0,0,1.4971960090000649,-47188.37757614371
1,1,2.435177393999882,-47069.563526738086
2,2,3.566472805999918,-47339.30424783025
3,3,4.656277113999939,-47256.852808962045
4,4,5.7800838480000385,-47341.20646775692
5,5,6.717236093000043,-47242.90989256302
6,6,7.833650262000039,-47215.42040154021
7,7,8.931080271000043,-47153.59691346843
8,8,9.928157715999987,-47177.940441742685
9,9,10.917626034999964,-47349.25461156597
10,10,12.108399853999959,-47174.56749475712
11,11,13.262129995000082,-47303.707842477466
12,12,14.186048221000005,-47159.6717541275
13,13,15.0501922220001,-47312.34992730437
14,14,16.07590538199991,-47308.489113461634
15,15,17.26591130300006,-47172.2433436508
16,16,18.181502812999998,-47324.461469586604
17,17,19.218389864000027,-47307.34426023505
18,18,20.27613455200009,-47289.77104810854
19,19,21.199617100999923,-47436.11550395404
20,20,22.3356657420001,-47249.08758190672
21,21,23.281920375999995,-47209.89946047162
22,22,24.271187627000035,-47115.519059172344
23,23,25.413466539999934,-47227.72410095789
24,24,26.479207812000066,-47171.380498974955
25,25,27.52104213299998,-47057.78894174647
26,26,28.765219151000025,-47194.73553126215
27,27,29.980826128999936,-47101.13618482411
28,28,31.181525586999953,-47180.608046591304
29,29,32.18485473500006,-47352.26547978749
30,30,33.18344874799997,-47205.17180958626
31,31,34.34629174600006,-47247.83069536996
32,32,35.36533383199992,-47322.840907178375
33,33,36.24934925099998,-47231.74609526992
34,34,37.172291021999904,-47218.82865952689
35,35,38.44725686000008,-47143.50929330809
36,36,39.47316095599998,-47245.18717473658
37,37,40.458029099999926,-47104.00208097499
38,38,41.68535057800007,-47481.17902928187
39,39,42.572213797,-47295.413998657874
40,40,43.76140611599991,-47220.87718687875
41,41,44.76764404399996,-47318.26854616642
42,42,45.83093091599992,-47230.11500430117
43,43,46.93790330499993,-47375.47332507664
44,44,47.78519825799996,-47294.110590208045
45,45,48.816311195000075,-47136.307939470425
46,46,49.832537224000085,-47204.76344191912
47,47,50.85233168100007,-47131.083939606564
48,48,51.945969301000005,-47413.93769778832
49,49,52.92281883600005,-47317.67288175051
50,50,53.837451755000046,-47395.77736981472
51,51,54.946152917,-47262.79192928966
52,52,55.91857987100003,-47158.2722930552
53,53,56.967867423000044,-47199.993070025164
54,54,58.05961225200002,-47213.45598377824
55,55,58.87942055599997,-47206.67578948064
56,56,59.80077483400004,-47236.51072087803
57,57,60.840471926999975,-47188.252474119516
58,58,61.910981072,-47264.519098364726
59,59,62.84800553700002,-47083.77869095848
60,60,63.859586872000015,-47207.77995187157
61,61,64.84615919000004,-47035.90348771322
62,62,66.014795714,-47348.66407584736
63,63,66.89055517000007,-47300.86696282042
64,64,67.75941575399996,-47082.15543223759
65,65,68.98105361600011,-47312.24104376034
66,66,69.95610315699992,-47251.679424453076
67,67,71.10279568099999,-47186.14737321801
68,68,72.16979017299995,-47236.35323673803
69,69,73.11094274999994,-47284.75088911202
70,70,74.077828369,-47355.72617309313
71,71,75.12119533800008,-47248.67294208834
72,72,76.00811082899989,-47296.788340362145
73,73,77.01292476399988,-47162.01594016852
74,74,77.98165700499993,-47303.285912442414
75,75,78.95641460700007,-47099.359203007094
76,76,79.87589511699998,-47265.56801053057
77,77,80.86909089899994,-47371.09424626714
78,78,81.72960110399988,-47373.03341393063
79,79,82.78166223999997,-47286.59346909174
80,80,83.84155599600007,-47412.65083766979
81,81,84.76173393999994,-47262.120920955655
82,82,85.93168120300001,-47327.55086870449
83,83,86.82770830300008,-47224.69394953388
84,84,87.71243855399987,-47322.93352076249
85,85,88.8090819339999,-47358.74467938685
86,86,89.84125337000005,-47298.674760466354
87,87,90.71867218900006,-47312.58401180164
88,88,91.84629903399991,-47391.62963314156
89,89,92.6816090200001,-47130.44620892631
90,90,93.59673982500006,-47296.735722205536
91,91,94.70697601499991,-47223.155984347395
92,92,95.79578603499988,-47237.885562560296
93,93,96.76223328300007,-47284.174428997365
94,94,97.597099988,-47227.6988655742
95,95,98.52225191599992,-47376.60626529268
96,96,99.53846526299999,-47220.05583271853
97,97,100.59861723600002,-47250.358805145064
98,98,101.5416717699999,-47309.568503910676
99,99,102.39749554600007,-47281.96600136533
100,100,103.30997784699989,-47286.06368761078
101,101,104.44283806600002,-47361.905366019135
102,102,105.2915673740001,-47222.869522454115
103,103,106.23830727800005,-47390.412532826966
104,104,107.32711629200006,-47336.18357224697
