index,iter,time,objective
0,0,1.9442909939999227,-47397.68318396884
1,1,3.0070964879998936,-47351.354483918636
2,2,4.117412718999898,-47195.73097314885
3,3,5.111362300999928,-47499.59739937955
4,4,6.1617912800000045,-47381.85981607027
5,5,7.221820027999812,-47124.879959813814
6,6,8.344522866999963,-47217.093033969395
7,7,9.364687853999902,-47287.72809751948
8,8,10.559596518999896,-47190.51533173524
9,9,11.564170506999828,-47152.881128909874
10,10,12.516660994999809,-47128.25583189081
11,11,13.78109934700001,-47191.95838788655
12,12,14.727154633000028,-47129.75914777276
13,13,15.73239261400001,-47297.711321735515
14,14,16.828339760999892,-47226.512393877376
15,15,17.743707243999932,-47361.555163110286
16,16,18.97748751799995,-47231.98523986012
17,17,20.016842622000027,-47235.65720789454
18,18,21.015315405000003,-47291.51617872471
19,19,22.127226308999816,-47036.61241833362
20,20,22.99936581499991,-47306.40395134474
21,21,23.965406405000017,-47218.306957447574
22,22,25.16480659099994,-47374.397972123435
23,23,26.185194285999984,-47229.241212307286
24,24,27.37220322200004,-47292.27292029602
25,25,28.402132445999886,-47219.281665780094
26,26,29.387716270999984,-47330.85162648947
27,27,30.52042041100003,-47055.912766040914
28,28,31.518353379999986,-47315.195310151794
29,29,32.585565698999915,-47178.605399553744
30,30,33.78403279499989,-47520.13582992067
31,31,34.83671366599994,-47230.973297236254
32,32,35.87315040099993,-47225.278734708336
33,33,36.911558933999856,-47239.68150793658
34,34,38.04115561399981,-47428.44128221621
35,35,39.009760017999916,-47338.72954624313
36,36,39.9745615389999,-47074.45082714868
37,37,41.19023263300001,-47165.34798207222
38,38,42.196613181999886,-47216.05796252282
39,39,43.291379303999946,-47381.48201894009
40,40,44.48997768699983,-47408.541241356455
41,41,45.48748898599995,-47294.58951404041
42,42,46.673835619000016,-47269.266996659244
43,43,47.65095165599999,-47481.08804343464
44,44,48.576833237999814,-47411.790085110115
45,45,49.671895299999974,-47337.53589037473
46,46,50.85433957299986,-47353.85945049607
47,47,51.788326194999975,-47141.320983408536
48,48,52.69396242699982,-47318.38188915158
49,49,53.759762664000036,-47195.2399976579
50,50,54.67582775399997,-47318.11692710491
51,51,55.70096340499981,-47008.74456904774
52,52,56.838857931999954,-47383.249507527966
53,53,57.923780455,-47223.8868944813
54,54,58.98933491600002,-47232.46777090459
55,55,60.06152915299987,-47289.91923735102
56,56,61.08632205899991,-47284.83861212672
57,57,62.045042244999905,-47273.68499404483
58,58,63.15172951800004,-47271.47335840001
59,59,64.24146674199984,-47447.89244719036
60,60,65.39883933599992,-47134.697777035515
61,61,66.32629915299988,-47332.4600757018
62,62,67.26715189199987,-47376.52055475653
63,63,68.35924349799986,-47185.78162183462
64,64,69.28785351299983,-47134.0129635613
65,65,70.46084736300004,-47211.569990886725
66,66,71.5739135149999,-47168.213574929374
67,67,72.67010985599994,-47282.86184504913
68,68,73.78022348199994,-47294.00716995373
69,69,74.71804320900003,-47264.84713077166
70,70,75.70991157400003,-46921.537749607196
71,71,76.78693831499992,-47025.99875964283
72,72,77.67885502699995,-47173.81427131082
73,73,78.71274962699995,-47273.05186043909
74,74,79.64902226,-47378.99110558839
75,75,80.60706792099984,-47271.643896729074
76,76,81.65782951199985,-47247.24606570407
77,77,82.66341698600003,-47242.2508586055
78,78,83.86635367999995,-47340.87154290638
79,79,84.94172296599997,-47177.88631654337
80,80,86.00002932800004,-47132.90979069749
81,81,87.14766144299996,-47240.648504048986
82,82,88.35594230200002,-47291.257779917745
83,83,89.29523289099987,-47268.76604123671
84,84,90.127030884,-47331.22640896906
85,85,91.35553311099997,-47248.23655305078
86,86,92.40160028999998,-47020.00662855608
87,87,93.48733794799982,-46910.122570392705
88,88,94.47571421899995,-47122.62761959208
89,89,95.532118213,-47289.633052208155
90,90,96.639000673,-47083.63788290633
91,91,97.61445369699993,-47184.8677801912
92,92,98.68797467899998,-47364.36885297211
93,93,99.74740490199999,-47349.638972988316
94,94,100.78216115799988,-47418.27202274137
95,95,101.74158289199998,-47310.5272910217
96,96,102.76723446299997,-47047.97824816742
97,97,103.65073108499986,-47068.64861947884
98,98,104.76925149399997,-47384.71029471392
99,99,105.82345878400001,-47188.61103392677
100,100,106.87461443699989,-47228.99393614944
101,101,108.01305632099998,-47311.22887316121
102,102,109.11065746599995,-47165.192302305855
103,103,110.093893683,-47381.77352092084
104,104,111.12358263399987,-47329.38493624738
105,105,112.171249113,-47495.26561689865
106,106,113.35135373699991,-46952.684040526525
107,107,114.26259531000001,-47314.169438469886
108,108,115.50286645699991,-47350.92887192465
109,109,116.46113857499999,-46972.86311173547
110,110,117.54770718199993,-47395.31411790746
111,111,118.70409280700004,-47249.798343747396
112,112,119.79027394799981,-47225.310113024534
113,113,120.75532432499993,-47333.035662875394
114,114,121.96257309499988,-47269.25905109212
115,115,122.89861976499995,-47003.62049898479
116,116,123.96815889599989,-47176.244042745195
117,117,124.92163345899992,-47407.44227319847
118,118,125.93066796799982,-47307.13029454477
119,119,127.01814945199993,-47158.76471520577
120,120,128.03530160999998,-47006.664848261746
121,121,129.32301373400003,-47218.23098808552
