index,iter,time,objective
0,0,1.0693424710000399,-47022.36477783277
1,1,3.2428634539999766,-47168.74020218839
2,2,3.9069608529999384,-46960.93279752761
3,3,4.48385267599998,-46680.918409072736
4,4,5.104728541999939,-46623.63871123312
5,5,6.606753636999987,-46492.240225771835
6,6,7.458727636000025,-46389.00649625737
7,7,8.35787141000002,-46038.10365892582
8,8,9.201879726000014,-45608.717769188865
9,9,9.952998676000046,-45496.49312485437
10,10,10.924173968999996,-45235.13286579275
11,11,11.94630944500002,-44888.07737870392
12,12,13.02236785000004,-44769.42513657818
13,13,14.099729413000052,-44446.65245601211
14,14,15.198973722000025,-44361.53960006561
15,15,16.194297202999937,-44301.97027465152
16,16,17.199330336999964,-44078.925168012116
17,17,18.380600823999966,-44176.34655294056
18,18,19.663096699999993,-44126.56498947102
19,19,20.80938558500004,-43876.933226050765
20,20,21.84889404199994,-44110.05989342103
21,21,23.00256672699994,-43859.85668863314
22,22,23.922908317000022,-44356.1388539933
23,23,25.05351110699994,-43889.16074693318
24,24,26.566339673000037,-43827.24328899579
25,25,27.542740185000003,-44154.16551398572
26,26,28.433561357000027,-44269.159452957385
27,27,29.425225910000037,-43915.225302990526
28,28,30.41338725499995,-44325.921274075656
29,29,31.408592613999964,-44103.50234238659
30,30,32.46348508599994,-44506.87007642579
31,31,33.21427672800002,-44274.26503550379
32,32,34.25847919900005,-43843.48605997514
33,33,35.42188943700003,-44603.328077391125
34,34,36.59362328199996,-44492.14273707972
35,35,38.037285806,-44504.13689568663
36,36,39.01258219400002,-44718.49978418955
37,37,40.04498107700003,-44559.988230523115
38,38,41.218350678000014,-43982.63578492788
39,39,42.195515228000005,-44881.94138322969
40,40,43.23455737499997,-44524.13631848925
41,41,44.357382539000014,-45573.924375150134
42,42,45.302437765000036,-44684.12455026663
43,43,46.30533841600001,-44595.087815066945
44,44,47.28016726599994,-45071.54995301311
45,45,48.334646300000024,-45424.06156808554
46,46,49.35955267699994,-44694.66492453373
47,47,50.26686701199994,-44885.07242730045
48,48,51.27912396,-45814.42442733557
49,49,52.38659007100004,-45560.3131217862
50,50,54.01866743299993,-44985.00582825024
51,51,54.96339443600003,-45505.17711158475
52,52,55.90714475500002,-47076.233839629516
53,53,57.12239291099994,-45185.13188799715
54,54,57.84781946300005,-45628.11928180813
55,55,59.11339263599994,-44857.87269134996
56,56,60.19171403299994,-45923.72986835146
57,57,61.33224682,-45649.51960267311
58,58,62.300145760999996,-44912.460444602744
59,59,63.34325124200003,-45485.75607309599
60,60,64.28187270900001,-45288.57774651537
61,61,65.27639097499998,-45729.59527031862
62,62,66.31263651700003,-45260.421088961455
63,63,67.41035736599996,-45294.16593567353
64,64,68.70049369699997,-45745.45883903372
65,65,69.60251033399999,-44599.84087769856
66,66,70.57425368700002,-45394.33036516953
67,67,71.668594255,-46310.668479489046
68,68,72.54913069899997,-45622.300774014424
69,69,73.56515606499998,-44764.05419499907
70,70,74.64424359800003,-45407.50354658129
71,71,75.67769786900003,-45204.03175400102
72,72,76.80179189799993,-45769.77809122149
73,73,77.87297195799998,-44887.31813859063
74,74,78.858235506,-45630.268193145756
75,75,79.908531908,-44931.46857543139
76,76,81.03818913299997,-44685.41907060308
77,77,82.03918905799999,-45217.32174323765
78,78,83.09976584100002,-45488.77276068657
79,79,84.160958338,-46362.940753931805
80,80,85.22847551200003,-45170.832768525004
81,81,86.17486402500002,-44644.7874793635
82,82,87.396442652,-45441.57398800863
83,83,88.28044296200002,-45288.09898160416
84,84,89.56047400499996,-44425.08578937689
85,85,90.46093719700002,-45588.111795006334
86,86,91.45774972800002,-45288.421659586464
87,87,92.48875922999997,-44930.542787475424
88,88,93.51161725000001,-45251.503922104195
89,89,94.45514925000002,-45343.980160141495
