index,iter,time,objective
0,0,1.1233928509997204,-47343.59112355261
1,1,1.710319010999985,-47354.27181110306
2,2,2.3680329459998757,-47088.10224095948
3,3,2.9991883559999986,-46937.91868299658
4,4,3.6045840130001308,-46857.91662484668
5,5,4.228949583000503,-46976.34659980256
6,6,4.82944068100024,-46979.132787447976
7,7,5.476696662999689,-46746.13679700332
8,8,6.145800707000308,-46301.69970954916
9,9,6.712564784999937,-46485.65449812923
10,10,7.426791643000207,-46216.72707197038
11,11,8.023033390999771,-46026.61529728373
12,12,8.62738349299971,-46061.925655113504
13,13,9.296721687000245,-45846.77087153259
14,14,9.958275801000186,-45608.49520739885
15,15,10.590423109000549,-45905.37388479136
16,16,11.30293847899977,-45776.87424087812
17,17,12.029003070999869,-45538.42264002193
18,18,12.656301853000187,-45479.33001175694
19,19,13.210308217000216,-45259.91007908462
20,20,13.867702804000118,-45405.72034807824
21,21,14.528665665999986,-45514.77559477767
22,22,15.22663628999982,-45462.21149112075
23,23,15.782973737000487,-45142.91783647953
24,24,16.3460413490003,-45178.00771635973
25,25,16.984595935000108,-45230.38681725122
26,26,17.55997819199972,-45129.17156815648
27,27,18.171946039000527,-45019.60633503066
28,28,18.81203289000038,-45102.14864325821
29,29,19.34707427900005,-45053.55250539197
30,30,20.009871760999783,-45003.51412675842
31,31,20.5975643389998,-44971.40914315064
32,32,21.191417105999776,-44815.26994364401
33,33,21.75735368799977,-44811.219578807
34,34,22.422420691000298,-44887.72916371311
35,35,23.023661592000163,-44823.97202654539
36,36,23.69108881600015,-44927.79682668249
37,37,24.241701279000377,-44817.69376629432
38,38,24.79309568199981,-44738.81923859793
39,39,25.446070063999855,-44730.986065962796
40,40,26.059773765000514,-44689.02096269839
41,41,26.64016706799995,-44644.581052228365
42,42,27.29231173100043,-44639.09553975329
43,43,27.93405467700027,-44790.02295194533
44,44,28.478137733999638,-44675.56112314616
45,45,29.14375840399973,-44694.144223978394
46,46,29.717239327000453,-44754.86559009828
47,47,30.284813125000337,-44654.695817803906
48,48,30.96692012200039,-44622.18866613711
49,49,31.53359666300006,-44556.8505793308
50,50,32.08982927099988,-44572.12206113583
51,51,32.76889981000032,-44574.64476349314
52,52,33.3432302210005,-44627.48916673285
53,53,33.90468598799966,-44559.11732586169
54,54,34.510733272000216,-44516.02810789182
55,55,35.131257867000066,-44556.93399656803
56,56,35.73825238099974,-44515.06057313317
57,57,36.363678187999874,-44489.37945204097
58,58,36.92105645699986,-44452.88960217117
59,59,37.48646564900037,-44369.25247393646
60,60,38.13910831699986,-44514.324839428795
61,61,38.75271236300003,-44431.74811103762
62,62,39.37228655499965,-44465.644252436294
63,63,39.93051771400031,-44535.21094451536
64,64,40.48624475200008,-44415.370998796956
65,65,41.108114521999845,-44364.015361718164
66,66,41.76480082800053,-44402.77965117
67,67,42.31811765999999,-44401.222823327495
68,68,42.88809474399965,-44341.630474014586
69,69,43.55257414500043,-44435.96688968469
70,70,44.08527486300003,-44451.37574517371
71,71,44.65065772300027,-44349.84985867969
72,72,45.26451744399965,-44371.82968902481
