index,iter,time,objective
0,0,1.2946022809999995,-45740.62228685894
1,1,1.9384603819998447,-45582.823912534106
2,2,3.5082914869999513,-45207.9516731897
3,3,4.434905298999976,-45081.17589960107
4,4,5.379050527999876,-45147.14043034573
5,5,6.26475694500003,-44896.144178137685
6,6,7.294165700000012,-44880.20645328078
7,7,8.470258696999867,-44754.486533223084
8,8,9.653285311999964,-44678.56431196333
9,9,10.709717246999965,-44620.015119800155
10,10,11.686605961999856,-44601.768127663374
11,11,12.809728253999959,-44421.026042635
12,12,13.708814160999841,-44485.48695102536
13,13,14.838109786999878,-44449.932496817775
14,14,15.730631784999975,-44276.36775350967
15,15,16.525617248999886,-44236.2643568226
16,16,17.365120050000026,-44180.0185636319
17,17,18.451324836999877,-44177.98802540986
18,18,19.27447739299992,-44193.98143912054
19,19,20.062384210000047,-44057.65087120849
20,20,21.054399321999867,-44212.52660956574
21,21,22.070390934000024,-44020.36254101616
22,22,23.0689709689999,-44062.3052082511
23,23,24.012283576000016,-43904.16023955409
24,24,25.01061334499996,-44065.45086850989
25,25,26.22530720899999,-43838.78847040195
26,26,26.97048361300002,-43993.9927852582
27,27,27.98009296999988,-43941.70037548044
28,28,28.915288292999843,-43905.94242155985
29,29,30.217163136000046,-43931.01021916983
30,30,31.13467994499998,-43811.353778592784
31,31,32.248784436000044,-43792.518185413646
32,32,33.32906851599994,-43778.901277650046
33,33,34.558472756,-43855.6016658418
34,34,35.571538467,-43838.899881587655
35,35,36.871700714000035,-43791.36052057331
36,36,38.06591160400002,-43690.06677279195
37,37,38.884653057999905,-43843.65414625123
38,38,39.880887264000016,-43749.61399412169
39,39,40.745389535999855,-43678.68107328791
40,40,41.929624844999985,-43599.15380436949
41,41,43.91143596899998,-43667.730982703826
42,42,44.636974893999984,-43725.261122779484
43,43,45.76605932999984,-43786.530364946215
44,44,46.93035340799997,-43689.217111924736
45,45,48.16225793599989,-43610.98998663966
46,46,49.06829499899992,-43613.5543937191
47,47,50.03087048000004,-43593.01894744896
48,48,50.97817153499997,-43610.55046043465
49,49,51.80329497399996,-43491.747765322136
50,50,52.76841486899997,-43446.71087235841
51,51,53.989240188000025,-43472.54663156528
52,52,54.953845975999954,-43479.424612210125
53,53,55.84740021599992,-43458.904703994944
54,54,56.62883926599985,-43403.4963148104
55,55,58.01267039199988,-43481.58227605447
56,56,58.991077606000005,-43407.67557322761
57,57,60.21588181199995,-43477.290842499475
58,58,61.223564734000014,-43307.63762265984
59,59,62.145591134999876,-43325.01752894779
60,60,63.21516625000001,-43386.13533382215
61,61,64.48710885299998,-43292.94670682536
62,62,65.39936563599994,-43106.71210419662
63,63,66.25443849099986,-43354.73428026501
64,64,67.21144852899992,-43220.059757611794
65,65,68.14736230499996,-43164.568880787934
66,66,68.93136181599996,-43177.32149178574
67,67,70.13063914999995,-43051.637912618105
68,68,70.98980708099995,-43139.79312829078
69,69,71.7584734159999,-43120.73861835605
70,70,73.05142116199993,-43209.22313539449
71,71,73.97848640099983,-43069.153329915986
72,72,75.04814117700002,-43129.92425430559
73,73,75.88741491499985,-42892.00620487229
74,74,77.01098538600002,-42985.00686331235
75,75,77.94092126400001,-42944.25546830134
76,76,78.84963613200001,-42923.644252234764
77,77,79.83608100700006,-42921.45922682503
78,78,80.73528991299985,-42948.96991313299
79,79,81.49161631199996,-42944.807591129895
80,80,83.2928673109999,-42889.68498750318
81,81,84.25672653899994,-42917.157922663864
82,82,85.35529906399991,-42943.769942697094
83,83,86.20130951299984,-42851.40411239677
84,84,87.18502388700004,-42781.8146941437
85,85,88.17227486600005,-42772.21665136331
86,86,89.18488244599989,-42803.507442119284
87,87,89.99801293600001,-42651.96526645831
88,88,91.14888841799996,-42606.9699225412
89,89,92.02545949599985,-42602.77088827055
90,90,93.14463886199985,-42546.26972029207
91,91,94.27313953299983,-42510.93225985967
92,92,95.43776592699997,-42413.09435666541
93,93,96.36179618599988,-42508.340830132765
94,94,97.2550837089999,-42490.14136933304
95,95,98.39224543399992,-42384.83417693441
96,96,99.28340212600003,-42368.68311494246
97,97,100.24329797199997,-42326.67080103249
98,98,101.250017092,-42298.202252937896
99,99,102.30169103699993,-42270.70028285575
100,100,103.15601199400005,-42302.39042384519
101,101,104.20177352399985,-42321.56051439143
102,102,105.15176349000004,-42113.11945581059
103,103,106.06624465899985,-42165.33468684484
104,104,107.0216354429999,-42234.779396197104
105,105,107.84488315999997,-42140.32828602012
106,106,108.75405312099983,-42162.3180366486
107,107,109.64864347999985,-42159.99859314456
108,108,110.72048907799996,-42084.83739214765
109,109,111.73191884199996,-42164.14827154742
110,110,112.66539422199992,-42037.56845964668
111,111,113.655219819,-42077.90492125941
112,112,114.63593070199992,-41982.676961339734
113,113,115.7404290779999,-41976.08023246207
114,114,117.0039541809999,-41954.67512247216
115,115,117.94273580599996,-42002.13602230513
116,116,118.96224413400003,-41957.581464069466
117,117,120.07991272799997,-41919.798001630355
118,118,120.96139186699992,-41910.282750120474
119,119,121.9946578259999,-41828.78371733697
120,120,123.01597056799987,-42010.99462511183
121,121,123.88904826299986,-41948.855248939486
122,122,124.89119867499987,-41798.678961231875
123,123,126.06149483600002,-41864.47925494575
124,124,127.16856912999997,-41826.397418656525
125,125,128.17222360999997,-41829.98839245195
126,126,129.09697995399986,-41702.29281076328
127,127,130.12157039400003,-41758.3559670419
128,128,130.95527016999992,-41750.89820542477
129,129,132.05265883199988,-41768.53738412128
130,130,132.92215132299998,-41719.81154946787
131,131,134.42668313400006,-41750.129525756754
132,132,135.4226317129999,-41690.695743610355
133,133,136.5387215509999,-41670.79934309946
134,134,138.32998111599986,-41703.36534665337
135,135,139.252670893,-41597.12537182616
136,136,140.36609056099994,-41634.145057416026
137,137,141.32365265199985,-41629.423840593015
138,138,142.328949703,-41651.606279981555
