index,iter,time,objective
0,0,1.0445442559998483,-47403.6524186128
1,1,1.6096520550008864,-47369.663132214315
2,2,2.2843212620001285,-47141.4118357164
3,3,2.95856211899966,-46916.982503372055
4,4,3.4883763490002604,-47200.76672783683
5,5,4.015733847999945,-47105.11995873456
6,6,4.5969990730006245,-46902.13225171135
7,7,5.192746635999531,-47055.8241246386
8,8,5.699994951000437,-47156.00243534604
9,9,6.327576324000955,-46712.376372505896
10,10,6.862804251000285,-46753.31245515814
11,11,7.387239106001332,-46730.76205148887
12,12,7.963120090000332,-47032.19503938284
13,13,8.542387072000652,-46477.147727445146
14,14,9.07407320000045,-46739.55672463769
15,15,9.604578455999494,-46690.340279444485
16,16,10.230580237001181,-46581.06858645552
17,17,10.855274729000405,-46552.1426180073
18,18,11.432091094000265,-46221.602534691556
19,19,11.971601165000349,-46410.534103235244
20,20,12.503561885999515,-46303.56743168988
21,21,13.062532134000213,-46371.886036954915
22,22,13.650931554000824,-46650.36994691073
23,23,14.181620477000251,-46374.739112371935
24,24,14.68202669800073,-46097.39135365058
25,25,15.171295002000406,-46130.062255498386
26,26,15.695212342999875,-46416.89203251199
27,27,16.269186708999797,-46249.61498315322
28,28,16.76731174200028,-46360.82972850011
29,29,17.26568768300116,-46099.697670652684
30,30,17.81159827500023,-46407.73098816327
31,31,18.364175614999606,-46032.68796465195
32,32,18.862618186000734,-46094.44839226296
33,33,19.34614729600027,-46044.70938050285
34,34,19.829124726999552,-45836.76813925662
35,35,20.31910731200129,-45786.602859198705
36,36,20.860278325000777,-46082.554149210955
37,37,21.333727546000855,-45937.87696180475
38,38,21.908196990000086,-45782.7530784604
39,39,22.383013901000844,-45936.0213538225
40,40,22.862253482000902,-45710.21395466711
41,41,23.346418898001314,-45763.73586261687
42,42,23.914385665999724,-45799.58253744986
43,43,24.450689478000626,-45954.424710377374
44,44,24.935435522001235,-45671.71859805097
45,45,25.417963958000765,-45764.589776538356
46,46,25.904715822000057,-45647.507639405085
47,47,26.456231994999573,-45639.70594518284
48,48,26.92710272200033,-45840.58029297688
49,49,27.44054656200111,-45633.66590841588
50,50,27.99500036800094,-45747.73193932388
51,51,28.467685104999692,-45664.42546301985
52,52,28.95568468599953,-45676.80862547078
53,53,29.440150598000734,-45354.12232499948
54,54,30.022060161000116,-45651.98936939066
55,55,30.499245348000898,-45402.75146053971
56,56,30.966922676000745,-45675.26630251056
57,57,31.4503442960009,-45587.55611433562
58,58,31.98917679900117,-45584.079781230015
59,59,32.46017181199975,-45491.31652396406
60,60,33.03669607200101,-45573.95495119076
61,61,33.5127885490004,-45284.42975541845
62,62,33.99601710200123,-45467.36691629501
63,63,34.492755428999665,-45290.9992184652
64,64,34.982027315000074,-45278.9353593628
65,65,35.54018086900003,-45418.98831239039
66,66,36.02647064300068,-45361.606993312496
67,67,36.561853551000354,-45518.600793668506
68,68,37.038037770999594,-45458.234526601
69,69,37.57313269099966,-45342.37837693308
70,70,38.07964206900075,-45186.816869398994
71,71,38.641845457000656,-45196.13366924148
72,72,39.19973155300133,-45211.305505240685
73,73,39.714918346000836,-45077.51406974933
74,74,40.23741135900095,-45130.33187213755
75,75,40.75538572099991,-45180.365099234885
76,76,41.36833430000022,-45110.14222067251
77,77,41.87155356200039,-45151.77473596851
78,78,42.37148244100064,-44952.26552932938
79,79,42.887520216999576,-44964.17675603513
80,80,43.46946017399989,-45256.272270189635
81,81,43.951738049000504,-45040.013738318565
82,82,44.43509459900111,-44946.843201533185
83,83,44.99176266900078,-44969.23530385859
84,84,45.4701452070009,-45149.31440206575
85,85,45.96532680300064,-44960.70511190799
86,86,46.55988965599984,-44935.66929665765
87,87,47.047057640999554,-44854.38044491126
88,88,47.54455267699994,-44923.14122525945
89,89,48.03802267299965,-44896.5478713514
90,90,48.53917119999975,-45044.80207179816
91,91,49.14070066600107,-44798.94308352593
92,92,49.61971546700038,-44931.0878390944
93,93,50.10608313900046,-44714.4887793457
94,94,50.60996414799988,-45014.834472041875
95,95,51.13401735800132,-44973.150903146845
96,96,51.7354928360004,-44739.06369021203
97,97,52.22924486000091,-44899.10019955366
98,98,52.723228025000545,-44801.259006548375
99,99,53.21701286699995,-44774.319686114075
100,100,53.80756906699948,-44670.7715563278
101,101,54.28723833299987,-44960.19025894369
102,102,54.769197963001204,-44666.10035234312
103,103,55.259693791000174,-44755.42054341431
104,104,55.84271524699964,-44663.032863416265
105,105,56.32823904000036,-44782.38099745293
106,106,56.81533000800014,-44774.851314491534
107,107,57.31480161399953,-44741.14066698527
108,108,57.86256546499953,-44677.79268633634
109,109,58.34251070499979,-44671.68108805735
110,110,58.90607369700074,-44820.28269388492
111,111,59.390903781000524,-44604.18183190811
112,112,59.884275327000765,-44525.88341693555
113,113,60.42776465300098,-44553.83252418568
114,114,60.91011294900067,-44600.87782697056
115,115,61.47022983600013,-44591.92435666319
116,116,61.9529272920005,-44648.66471461847
117,117,62.44618806000054,-44749.653332662434
118,118,63.01288978100009,-44751.45705919554
119,119,63.49369858300127,-44460.21400972955
120,120,64.01257897599973,-44539.58616137709
121,121,64.61032998900116,-44569.02924057915
122,122,65.12420309100114,-44593.619485553914
123,123,65.63823907000013,-44547.31426870658
124,124,66.16522455400042,-44519.598998039604
