index,iter,time,objective
0,0,1.079366861000657,-47181.7814831566
1,1,1.6453642100002617,-47107.867214768245
2,2,2.304953340000473,-47026.40271223725
3,3,2.9382817460000514,-47210.54791286866
4,4,3.4891364830005913,-47022.130207064845
5,5,3.991102513000369,-46977.71292538115
6,6,4.565692604999989,-46861.403901467485
7,7,5.180225588000379,-46986.54721171718
8,8,5.681167447000742,-46981.405702873795
9,9,6.187268451999873,-46795.068251554316
10,10,6.859072316000238,-46714.226595567314
11,11,7.351858270999975,-46919.72920317672
12,12,7.864019439999946,-46804.84853668817
13,13,8.488217250000686,-46593.83158463441
14,14,9.005677324000747,-46637.058879726515
15,15,9.518228312999941,-46681.807485388694
16,16,10.074806339000352,-46606.495748240086
17,17,10.676293735000305,-46737.845429857014
18,18,11.191238948999905,-46583.09473343969
19,19,11.793534717000089,-46436.47524687252
20,20,12.289847740000114,-46555.520448014046
21,21,12.79911206900049,-46279.34829839243
22,22,13.393166535000317,-46135.34408951728
23,23,13.899358649000526,-46352.96142759203
24,24,14.410172694000416,-46389.93238383207
25,25,14.975898610000499,-46203.976104325644
26,26,15.534931125000119,-46645.34038436301
27,27,16.09092862700019,-46121.53833750879
28,28,16.657002173000016,-45949.48864538179
29,29,17.15911648300011,-46203.678834383805
30,30,17.660608122000472,-46272.34751163393
31,31,18.22351337200031,-45933.95408975647
32,32,18.835905538000166,-45908.073911636035
33,33,19.33965297000017,-46004.07520783905
34,34,19.846308806000277,-46023.669373573066
35,35,20.444834654999898,-45906.87423006717
36,36,20.929815547999926,-45723.64053280115
37,37,21.466730376000516,-45843.21534016453
38,38,22.052316589999943,-45764.26098025299
39,39,22.617418917000293,-46114.11116931439
40,40,23.15231375500001,-45814.24067202937
41,41,23.653875934000126,-45984.528381603115
42,42,24.15410126799997,-45705.3718854263
43,43,24.78698304200079,-45930.96959304289
44,44,25.332366733999923,-45986.66598341674
45,45,25.952404454000295,-45754.36325436858
46,46,26.661791103000752,-45625.574692208174
47,47,27.212706478999927,-45635.47377237304
48,48,27.75868375799991,-45891.88718117799
49,49,28.30560936900042,-45613.14339712422
50,50,28.855370249000377,-45772.30202086269
51,51,29.452884260000662,-45497.00690858618
52,52,29.991191496000624,-45563.129379474136
53,53,30.582061072000304,-45629.57594787145
54,54,31.168574048000387,-45336.21939633554
55,55,31.810161380000412,-45593.51091010686
56,56,32.35776638399996,-45388.145954805754
57,57,32.91728453600034,-45551.69659326644
58,58,33.46150733400043,-45311.3557475076
59,59,34.067004549000416,-45417.99025618056
60,60,34.65964986100048,-45168.465337554575
61,61,35.2011880990006,-45356.31336778323
62,62,35.74406737100053,-45281.9751703118
63,63,36.28688339000009,-45214.08311836561
64,64,36.90301832100004,-45300.81997304088
65,65,37.4381805680003,-45261.42522696748
66,66,37.99826050700061,-45548.27018191926
67,67,38.65598233400006,-45444.16078022863
68,68,39.196724272999916,-45197.021075450546
69,69,39.74134226100054,-45415.71906986428
70,70,40.28907256900054,-45268.95800635896
71,71,40.846516731000506,-45346.46063642552
72,72,41.51464926900063,-45317.97574566624
73,73,42.050156891000455,-45233.78994050005
74,74,42.59658161300048,-45303.771680240934
75,75,43.141843598000705,-45265.739773506735
76,76,43.687371327999976,-45219.16652480181
77,77,44.28135059200041,-45203.568858856284
78,78,44.932433424999935,-45185.18448648074
