index,iter,time,objective
0,0,1.1635338020001071,-47117.32912672747
1,1,1.7911031090000178,-47338.087266728005
2,2,2.5030381000000053,-47135.51764133656
3,3,3.138914643000113,-47226.63968787452
4,4,3.7823250650002156,-47098.10191266905
5,5,4.423633267000085,-46867.996651900845
6,6,5.085941684000194,-46702.305139229305
7,7,5.742436180000193,-46901.02760970907
8,8,6.334525417000055,-46397.275941637046
9,9,6.913291455000174,-46106.522434409286
10,10,7.6131852140000555,-46223.795476421845
11,11,8.3450045080001,-46025.72588675955
12,12,9.02653317600023,-45998.45924279609
13,13,9.612465370000107,-45931.62205858327
14,14,10.241507604000159,-45939.060497772516
15,15,10.866148109000177,-45754.93648276973
16,16,11.448474830000196,-45617.27237588618
17,17,12.14455104400008,-45256.86356407172
18,18,12.903516345000128,-45335.28672226449
19,19,13.639887608000077,-45463.17183796031
20,20,14.2586457140001,-45299.176245256516
21,21,14.916175450000214,-45212.212665869134
22,22,15.486768577000126,-45235.39376403934
23,23,16.074356153000146,-45261.59098989644
24,24,16.742271771,-45064.80466820959
25,25,17.38363300300017,-45135.527590880905
26,26,18.04176843100018,-44965.41170789064
27,27,18.61621854000003,-44800.40885229977
28,28,19.1950432190001,-44940.22106569768
29,29,19.82212987100007,-44778.123729958
30,30,20.493051673000213,-44774.06815806607
31,31,21.065854611000045,-44680.093346765054
32,32,21.63755449000001,-44744.98503293954
33,33,22.281432672000026,-44786.36414523923
34,34,23.596427143000067,-44738.690952502446
35,35,24.72871917100018,-44614.47313952898
36,36,25.447201538000023,-44627.325770108284
37,37,26.19992180400016,-44501.57373714102
38,38,26.777656523000218,-44645.95690197457
39,39,27.355295707000188,-44556.22422278668
40,40,28.023800086,-44483.85017690583
41,41,28.59348907800019,-44453.200971419945
42,42,29.2721512790001,-44501.5541666353
43,43,30.039087567000184,-44521.07043508518
44,44,30.623493410000112,-44513.5555146361
45,45,31.27921698700008,-44410.21189403373
46,46,32.20528575100005,-44420.78776884918
47,47,32.83473231800017,-44433.45401974258
48,48,33.55393169700005,-44420.86427295731
49,49,34.13669260000018,-44320.975584732776
50,50,34.843650918000144,-44334.79892248797
51,51,35.47653230500012,-44275.15056263732
52,52,36.15131381300022,-44382.54242481437
53,53,36.89734812200023,-44382.84735694103
54,54,37.51749780900008,-44262.512097016006
55,55,38.14822123800008,-44327.8934392099
56,56,38.77329062200012,-44205.07500824386
57,57,39.39089081000001,-44326.18080104846
58,58,40.128595811000096,-44197.63819616992
59,59,40.74235675300006,-44240.4690955019
60,60,41.35901884700009,-44211.92505871258
61,61,42.067902214,-44241.98358200243
62,62,42.691184025000084,-44184.68568947449
63,63,43.31128232800006,-44156.69659300725
64,64,44.01366507100011,-44170.92264608344
65,65,44.61838761500013,-44197.75555832056
66,66,45.25242953600013,-44131.43468199063
67,67,45.996200407000025,-44218.78464015943
68,68,46.61291120600002,-44192.54681909051
69,69,47.23916797200008,-44110.32068503614
70,70,47.8735874330001,-44080.80860090683
71,71,48.5427523670001,-44033.90753571179
72,72,49.272637452000055,-44096.09996131171
73,73,50.050847481000005,-44064.268314969464
74,74,50.87587081200001,-44142.2003555893
75,75,52.11300730500021,-44022.567181538936
76,76,52.73042112800013,-44021.46441198472
77,77,53.406898674000054,-43945.73137710488
78,78,54.0902321250001,-44125.591655320175
79,79,54.69946439800016,-44010.65548308262
80,80,55.748546744000166,-43991.649835646356
81,81,56.445041001000206,-43964.98917453329
82,82,57.070356114000084,-44132.55162167487
83,83,57.8694735950001,-43928.16984856061
84,84,58.562214749000034,-43987.634088632745
85,85,59.38951499500009,-43923.252491582214
86,86,59.98952941900003,-43929.967152494864
87,87,60.59474199100002,-43897.528774001876
88,88,61.25210936000012,-43875.95695387691
89,89,62.13429207900003,-43868.028175651074
90,90,63.18730228700023,-43878.40469876397
91,91,63.7996929380002,-43854.60832958106
92,92,64.41842280000006,-43903.90048595162
93,93,65.42875748500019,-43915.676784066876
94,94,66.13433132500015,-43806.302372527454
95,95,66.8368912020002,-43802.8135610414
96,96,67.48563295600005,-43845.09151029483
97,97,68.11961201500007,-43947.41880788206
98,98,68.8377209960001,-43842.18642536041
99,99,69.47133430700003,-43906.869620973186
100,100,70.09519504700019,-43733.38038190077
101,101,70.81106562800007,-43754.05072363303
