index,iter,time,objective
0,0,1.1800448020000476,-46302.71529143975
1,1,1.7914952930000145,-46055.22723678229
2,2,2.681490904000122,-45784.84347061126
3,3,3.3417427240000106,-45469.13688780698
4,4,3.994960684000049,-45594.59396244109
5,5,5.134324055999983,-45468.7700686872
6,6,6.249953203000128,-45446.7497216447
7,7,7.039778644999955,-45309.510601366026
8,8,7.951072074000026,-45328.5215977033
9,9,8.694960311000003,-45067.39893461765
10,10,9.331356285999995,-44990.69461536101
11,11,9.893578986000037,-45161.91780001575
12,12,10.522432893000078,-45013.43526438298
13,13,11.22693212100002,-44973.64140363987
14,14,11.806409358999925,-45021.648689004745
15,15,12.368339672999921,-44967.70654766738
16,16,13.153811618000036,-44841.07095709743
17,17,13.727705952000106,-44889.6733891126
18,18,14.415917286999989,-44788.996239905886
19,19,14.985713122999995,-44716.90574796398
20,20,15.77108197499998,-44723.938397350285
21,21,16.466236570999957,-44736.708800864086
22,22,17.029569245000136,-44671.89645219088
23,23,17.59515569699998,-44605.07250007901
24,24,18.223758871000026,-44722.969560812235
25,25,18.914274629000108,-44544.60129969166
26,26,19.485154928999954,-44566.38640723521
27,27,20.05494666499994,-44589.395863334845
28,28,20.667276630999986,-44474.6571137153
29,29,21.42813601200003,-44633.00821119746
30,30,22.05433513100003,-44451.414210034396
31,31,22.71007816100004,-44534.42986982
32,32,23.991626673999942,-44464.13271175382
33,33,25.129892096000024,-44485.64125784916
34,34,26.353049141000024,-44452.79972929685
35,35,27.628392378000076,-44354.76363851688
36,36,28.75509607099998,-44324.26539141435
37,37,30.068052465999966,-44311.04787168334
38,38,31.21255290400004,-44330.291536955076
39,39,32.331255102999975,-44246.802796732314
40,40,33.19632391400007,-44226.62392049189
41,41,34.29657128600008,-44156.845961172585
42,42,35.608113719000016,-44161.65797190196
43,43,36.71394705900014,-44132.57690229563
44,44,37.83982390199998,-44141.60206670545
45,45,39.10452519199997,-44067.328756911
46,46,40.24581616399996,-44137.47677962921
47,47,41.463816325000025,-44097.56540623024
48,48,42.74168865199992,-44034.36016381583
49,49,43.853648673000045,-44002.48454812995
50,50,45.17250962599996,-44080.25158381122
51,51,46.29543823700003,-43965.61299239695
52,52,47.38896161200013,-43999.92933742268
53,53,48.63885869699996,-43995.03263481406
54,54,49.750101412000134,-43934.93001874464
55,55,50.36649763300014,-43964.68614845311
56,56,51.28930948200007,-43970.89170722042
57,57,52.07560972700012,-43920.61403347242
58,58,52.983564641,-44020.27735027554
59,59,53.89707961599994,-43979.368312828636
60,60,54.729274892000014,-43941.56027987299
61,61,55.487429128000045,-43927.0446329628
62,62,56.51443891200004,-43863.254239194146
63,63,57.06036141100014,-43897.26780259247
64,64,57.691810207,-43854.59180192992
65,65,58.603530350000135,-43843.607601358606
