index,iter,time,objective
0,0,1.1475550059999804,-47048.562188921685
1,1,1.785244267999893,-46988.79258672281
2,2,2.5284847210000736,-46813.98038302165
3,3,3.16001227499987,-46639.96875029738
4,4,4.147750864000059,-46561.12074483687
5,5,5.342041810000082,-46140.9891671683
6,6,6.019408217000077,-46463.94196313235
7,7,6.807685443999945,-46295.20406620302
8,8,7.551459846999962,-46068.43548633161
9,9,8.163660684000002,-45759.7624272922
10,10,8.928796897999943,-45733.854829934484
11,11,9.560910726999865,-45695.24592262465
12,12,10.508040494000074,-45871.13319403206
13,13,11.266833082000026,-45422.84368645076
14,14,12.050316642999881,-45381.38517778577
15,15,12.780648829000071,-45399.14007988174
16,16,13.665004295999882,-45239.07114123694
17,17,14.440131033000071,-45329.208791156714
18,18,15.017478376999962,-45242.35637253471
19,19,15.952932937999954,-45181.563918170694
20,20,16.637185454000022,-45067.49480332097
21,21,17.413093993999997,-45162.8748144094
22,22,18.064389017999872,-45004.076366297355
23,23,19.004833646999906,-44975.735854149425
24,24,19.608061198999874,-44976.25441234295
25,25,20.3957616979999,-44861.06046878311
26,26,21.300552984999957,-44993.7887621317
27,27,21.985856304999906,-44952.54181200751
28,28,22.778159540999912,-44855.283640829606
29,29,23.631051987000042,-44815.33827032136
30,30,24.272951608999865,-44937.58181528342
31,31,24.93741456800001,-44840.474617772066
32,32,25.606059683999977,-44707.326562668204
33,33,26.366025145999853,-44756.57857795991
34,34,27.037498621999983,-44741.373914011456
35,35,27.604414350999985,-44649.0259883488
36,36,28.87004655999993,-44739.93085817914
37,37,30.06381204400002,-44682.931832143135
38,38,30.659284385999896,-44604.01939701384
39,39,31.384628528999862,-44646.01256297774
40,40,32.048549723000036,-44581.93464969839
41,41,32.61617553899996,-44581.73222826907
42,42,33.41286472900002,-44560.77314672234
43,43,34.163532164999985,-44435.25489613617
44,44,34.73217952,-44653.72511693585
45,45,35.417024569999896,-44496.77072738555
46,46,36.2080685719999,-44551.91566436076
47,47,37.13951490399987,-44481.089768880505
48,48,37.833452989999905,-44424.25491591131
49,49,38.39918738999986,-44416.01243799666
50,50,38.98360421700007,-44495.22785735884
51,51,39.674459803999866,-44497.43769257846
52,52,40.248996263999956,-44541.67354385755
53,53,40.861719120000025,-44368.40285064387
54,54,41.52475432999991,-44358.79330323946
55,55,42.24093631700007,-44447.04611219332
56,56,42.81308988699992,-44435.731580406675
57,57,43.37384025599994,-44452.90011274681
58,58,43.982585265999894,-44386.06998276277
59,59,44.64000906499987,-44297.440866930854
60,60,45.206868965999924,-44355.25298786866
61,61,45.77037541299988,-44430.15301799074
62,62,46.74157746200007,-44291.947981471305
63,63,47.43920613200008,-44245.02192331757
64,64,48.115599114999874,-44364.503511152485
65,65,48.676704343999965,-44352.732332623156
66,66,49.32450687599997,-44273.2968307841
67,67,50.31297924000002,-44270.676816150706
68,68,51.29123324800003,-44187.19491752905
69,69,52.312878209999994,-44381.726455249474
70,70,53.17802492600004,-44235.082446177585
71,71,53.93871258000005,-44255.743991011674
72,72,54.72467197700008,-44171.64937126806
73,73,55.49320491299988,-44203.56530062278
74,74,56.17118079699995,-44221.25392546016
75,75,56.84590880799992,-44217.340219649996
76,76,57.63959618499992,-44247.45501204892
77,77,58.34136054700008,-44274.295110809675
78,78,59.80909069900005,-44165.22306558469
79,79,60.58413797599985,-44207.64526301763
80,80,61.551798465,-44208.03619747618
81,81,62.27396515799989,-44102.730920619666
82,82,63.17157405599998,-44164.912796506826
83,83,64.18294099100004,-44193.668115901404
84,84,65.03388026700006,-44170.529478130855
85,85,65.699067789,-44139.90609260262
86,86,66.41698164699994,-44095.9730009457
87,87,67.18827301399992,-44138.99836868741
88,88,67.988940007,-44112.626459951636
89,89,68.67284293899988,-44021.32923282024
90,90,69.34178378299997,-44075.458889673726
91,91,69.99048613099987,-44018.70705442787
92,92,70.73518583399989,-44136.12976623206
93,93,71.44424676500005,-44070.032102344485
94,94,72.08274233999988,-44037.38833389592
95,95,72.70402327900007,-44014.0281108384
96,96,73.49054368299991,-44038.26797521012
97,97,74.29411123499996,-44030.788175507216
98,98,74.98051711299992,-43958.375499673006
99,99,75.60435785700008,-44035.281457296565
100,100,76.25870958000003,-44015.751817813674
101,101,77.35375017899996,-43887.17853150553
102,102,78.09754086200009,-43999.877389093024
103,103,78.73590740099992,-43998.8535602955
104,104,79.95361080399994,-43982.51682943812
105,105,80.630700281,-43989.62595198008
106,106,81.45756449000002,-43889.19653202761
107,107,82.36860096900003,-43933.95888272329
108,108,82.98689463,-44008.79912275102
109,109,83.60858810699987,-43940.000552944
110,110,84.31332299900008,-43908.54523091861
111,111,85.41125853700005,-43887.72824112568
112,112,86.01796445299988,-43844.70718339748
113,113,86.69647628999991,-43928.579434974155
114,114,87.35681313099991,-43903.32083285323
115,115,88.4932334459999,-43878.540215965964
116,116,89.10927528900001,-43908.924722685435
117,117,89.7312738679999,-43927.71924571348
118,118,90.42433003599989,-43848.095132056435
119,119,91.06260762299993,-43868.60332648322
120,120,91.69395547099994,-43866.47603718928
121,121,92.56941384499986,-43814.95251813234
122,122,93.17861697799992,-43858.62807635639
123,123,94.00870560300001,-43828.02179619232
124,124,94.62310023500002,-43827.3936259244
125,125,95.26861861300003,-43852.98163746572
126,126,96.03256765099988,-43825.30402945101
127,127,96.63421794099989,-43745.29800312432
128,128,97.25928848599992,-43984.74504050102
129,129,97.87716794499988,-43802.41630978286
130,130,98.557010548,-43745.04411663057
131,131,99.24647230000002,-43793.31654663518
132,132,99.87347809299989,-43718.789494212964
133,133,100.4879326239999,-43916.89809604259
134,134,101.15637737899995,-43816.98031804234
135,135,101.88383724600007,-43822.98621809365
136,136,102.489002599,-43758.66126946837
137,137,103.08900660700002,-43839.507266030225
138,138,103.70633446500008,-43772.124320800875
139,139,104.41574583199993,-43770.058200627696
140,140,105.01938323100005,-43875.54609751235
141,141,105.63218213799992,-43717.977479927584
142,142,107.10996547099994,-43794.57201948329
143,143,107.83191901899991,-43758.70649234549
144,144,108.44344016300002,-43661.97760609481
145,145,109.45333055100008,-43769.32887849268
146,146,110.25852846399998,-43744.85396849833
147,147,110.989282169,-43702.80031204414
148,148,111.63725557799987,-43702.34762668735
149,149,112.47557480799989,-43712.55716723431
150,150,113.11073742599994,-43699.7944929262
151,151,113.76670160000003,-43598.66194078773
152,152,114.43617931300005,-43666.34450765667
153,153,115.10216344300005,-43706.27340505122
154,154,115.71808243399998,-43644.013051548536
155,155,116.46306576299993,-43671.782419135416
156,156,117.21284606899997,-43755.499216071315
157,157,117.86617803599988,-43554.00235836551
158,158,118.51335638500005,-43626.10674590127
159,159,119.23344076899998,-43639.17802025667
160,160,119.83594828699995,-43596.44215187983
161,161,120.46858039899985,-43633.10804933638
162,162,121.08859533399995,-43681.04823953856
163,163,121.81365785000007,-43625.27962191268
164,164,122.49956333400006,-43630.862893227844
165,165,123.12933983099997,-43701.01971759332
166,166,123.74905268900004,-43512.04226462408
167,167,124.44051229700004,-43688.04385801568
168,168,125.09332669899985,-43513.572199681796
169,169,125.80554416100006,-43609.76304051976
170,170,126.43015873799985,-43684.26407778093
171,171,127.06612546000001,-43575.44688865649
172,172,127.83476726799994,-43561.21608492929
173,173,128.69400737900008,-43622.346580889876
174,174,129.38963883000008,-43540.01120994593
175,175,130.15005822900008,-43467.74067553389
176,176,130.91846890099998,-43491.87379341191
177,177,131.8498623909999,-43611.80219149945
178,178,132.65812423199998,-43480.06440526322
179,179,133.35152130299994,-43540.00406768324
180,180,133.99085675999987,-43509.02332669802
181,181,134.81176553800003,-43393.640400815464
182,182,135.5999415529999,-43428.009967808
183,183,136.36024569700007,-43513.69209142222
184,184,136.97270285600004,-43529.85473876606
185,185,137.6079535379999,-43392.854636829536
186,186,138.38780992599996,-43477.70730719443
187,187,139.04511535899994,-43398.62393714333
188,188,139.860621085,-43475.8545249899
189,189,140.48266758999998,-43371.795669000414
190,190,141.19376763199992,-43348.76122459613
191,191,141.80347647699992,-43364.35072188595
192,192,142.43109669400008,-43426.86303380616
