index,iter,time,objective
0,0,1.0836655069999397,-47017.01687403731
1,1,1.6865133969997987,-46845.693836267965
2,2,2.3260250750000124,-46991.717755261816
3,3,2.9974000949999318,-46969.81387822271
4,4,3.5543350459998475,-46583.44621385047
5,5,4.192591645999811,-46691.59723309377
6,6,5.2010102649999315,-46502.732062149116
7,7,6.354276511000004,-46373.15106097499
8,8,7.108208026999841,-46079.475873219526
9,9,7.782271880999906,-46117.48519369972
10,10,8.412838396999986,-45978.99303458975
11,11,8.982442821000005,-45912.691977649825
12,12,9.649566508000017,-45749.85671974122
13,13,10.187713497999823,-45721.9122623829
14,14,11.020817719999934,-45535.80053187652
15,15,11.826373179999878,-45424.41478251479
16,16,12.565595319999847,-45530.791622089055
17,17,13.223175167999928,-45338.77101461408
18,18,14.13592402899987,-45290.51084620875
19,19,14.945521005999995,-45222.894462723016
20,20,15.587737564999843,-45310.768588275234
21,21,16.45344641299988,-45201.583659980264
22,22,17.24652976399986,-45077.21158101024
23,23,17.885639027999947,-44864.36663196743
24,24,18.483865288999862,-45074.82462495417
25,25,19.2062955469999,-45043.52432321959
26,26,19.8405650419998,-45128.61149381558
27,27,20.521318364999956,-44904.58062913181
28,28,21.243513494999846,-44952.89897982058
29,29,22.005757585000016,-44983.00290304593
30,30,22.71325960799982,-45039.15383753538
31,31,23.31007018299983,-44815.76644093662
32,32,24.13070517500001,-44678.2573489971
33,33,24.77649610199989,-44848.46020180185
34,34,25.427585494,-44856.53095142464
35,35,26.530575389999896,-44633.181168093564
36,36,27.187553780999966,-44722.63345143069
37,37,27.82057557699992,-44836.815447630914
38,38,28.44629015599983,-44724.89758649589
39,39,29.091549890999914,-44618.7148277143
40,40,29.6676316089998,-44622.891717168015
41,41,30.30212712199986,-44576.466715966715
42,42,31.503787599999924,-44646.903285695356
43,43,32.14657485500001,-44582.84430801731
44,44,32.72896241199994,-44514.43275375958
45,45,33.5265596299998,-44606.33341614651
46,46,34.098460099000015,-44600.464384628554
47,47,34.66774431500002,-44542.138028686924
48,48,35.314138495999856,-44489.59866815166
49,49,35.95010674099996,-44467.2084140809
50,50,36.696087081999984,-44429.868076608625
51,51,37.64108884299989,-44559.24922348404
52,52,38.2125388369998,-44503.95951266984
53,53,38.846875978,-44493.006550647406
54,54,39.605682885000014,-44451.847007759505
55,55,40.15932166599995,-44453.01429179965
56,56,40.72848866199981,-44391.475643235586
57,57,41.423720188000004,-44394.3388801639
58,58,41.99672235699999,-44430.50418421181
59,59,42.888244289999825,-44439.10232942045
